region,station,split,model,RMSE,MAE,Zero_Acc,y_true,y_pred,end_hour
DTLA,3006,80-20,BASELINE_LGBM,0.5149641432427997,0.35160461105417984,73.7556561085973,[0. 1. 0. ... 0. 0. 1.],"[ 1.11802938  0.21873582 -0.03579617 ...  0.3049845   0.46881764
  0.46929341]","['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T16:00:00.000000000'
 '2021-12-31T17:00:00.000000000' '2021-12-31T18:00:00.000000000']"
DTLA,3006,80-20,BASELINE_CATBOOST,0.5094096315182587,0.3562910584307331,74.26470588235294,[0. 1. 0. ... 0. 0. 1.],[0.83330085 0.30741998 0.13262893 ... 0.38136106 0.46883764 0.52116615],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T16:00:00.000000000'
 '2021-12-31T17:00:00.000000000' '2021-12-31T18:00:00.000000000']"
DTLA,3006,80-20,BASELINE_ET,0.6378679664702803,0.37479101744108256,71.83257918552036,[0. 1. 0. ... 0. 0. 1.],[1.68    0.21    0.39    ... 0.22875 0.5     1.     ],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T16:00:00.000000000'
 '2021-12-31T17:00:00.000000000' '2021-12-31T18:00:00.000000000']"
DTLA,3006,80-20,ZIR_1,0.8595193357697611,0.3687028657616893,76.01809954751131,[0. 1. 0. ... 0. 0. 1.],[0. 0. 0. ... 1. 0. 0.],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T16:00:00.000000000'
 '2021-12-31T17:00:00.000000000' '2021-12-31T18:00:00.000000000']"
DTLA,3006,80-20,ZIR_1.2,0.5,0.1753393665158371,85.46380090497738,[0. 1. 0. ... 0. 0. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T16:00:00.000000000'
 '2021-12-31T17:00:00.000000000' '2021-12-31T18:00:00.000000000']"
DTLA,3006,80-20,ZIR_2,0.6535692476006975,0.2664107361498481,80.82579185520362,[0. 1. 0. ... 0. 0. 1.],[0.         0.         0.         ... 0.         0.         1.70289683],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T16:00:00.000000000'
 '2021-12-31T17:00:00.000000000' '2021-12-31T18:00:00.000000000']"
DTLA,3006,80-20,ZIR_3,0.6705847552838143,0.2709936772786038,80.71266968325791,[0. 1. 0. ... 0. 0. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T16:00:00.000000000'
 '2021-12-31T17:00:00.000000000' '2021-12-31T18:00:00.000000000']"
DTLA,3006,80-20,ZIR_4,0.5066148715893329,0.17918145619590936,85.40723981900452,[0. 1. 0. ... 0. 0. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T16:00:00.000000000'
 '2021-12-31T17:00:00.000000000' '2021-12-31T18:00:00.000000000']"
DTLA,3006,80-20,ZIR_5_XGB,0.6032945383701381,0.24242297536377452,81.90045248868778,[0. 1. 0. ... 0. 0. 1.],[2.16215897 0.         0.         ... 0.         0.         0.        ],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T16:00:00.000000000'
 '2021-12-31T17:00:00.000000000' '2021-12-31T18:00:00.000000000']"
DTLA,3006,80-20,ZIR_6_LGBM,0.5409403584498061,0.20262944825773554,84.38914027149322,[0. 1. 0. ... 0. 0. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T16:00:00.000000000'
 '2021-12-31T17:00:00.000000000' '2021-12-31T18:00:00.000000000']"
DTLA,3006,80-20,ZIR_7_CATBOOST,0.5095047458279104,0.1817928351170932,85.01131221719457,[0. 1. 0. ... 0. 0. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T16:00:00.000000000'
 '2021-12-31T17:00:00.000000000' '2021-12-31T18:00:00.000000000']"
DTLA,3007,80-20,BASELINE_DT,0.8339373858926579,0.34491819599203577,77.34241908006815,[0. 0. 0. ... 0. 1. 1.],[0.   0.75 0.   ... 0.   0.   0.  ],"['2021-10-22T14:00:00.000000000' '2021-10-22T15:00:00.000000000'
 '2021-10-22T16:00:00.000000000' ... '2021-12-31T11:00:00.000000000'
 '2021-12-31T12:00:00.000000000' '2021-12-31T13:00:00.000000000']"
DTLA,3007,80-20,BASELINE_RF,0.5457156524646181,0.3140710498528414,76.37705848949462,[0. 0. 0. ... 0. 1. 1.],[0.234      0.74534127 0.14       ... 0.55       0.22766667 0.24      ],"['2021-10-22T14:00:00.000000000' '2021-10-22T15:00:00.000000000'
 '2021-10-22T16:00:00.000000000' ... '2021-12-31T11:00:00.000000000'
 '2021-12-31T12:00:00.000000000' '2021-12-31T13:00:00.000000000']"
DTLA,3007,80-20,BASELINE_GB,0.46509970095850184,0.289592248492349,79.95457126632594,[0. 0. 0. ... 0. 1. 1.],[0.60046973 0.48425455 0.14627821 ... 0.24063846 0.19262465 0.52636885],"['2021-10-22T14:00:00.000000000' '2021-10-22T15:00:00.000000000'
 '2021-10-22T16:00:00.000000000' ... '2021-12-31T11:00:00.000000000'
 '2021-12-31T12:00:00.000000000' '2021-12-31T13:00:00.000000000']"
DTLA,3007,80-20,BASELINE_XGB,0.5587732999846452,0.31347965453589255,79.1595684270301,[0. 0. 0. ... 0. 1. 1.],[0.1539064  0.5050711  0.27646312 ... 0.05836071 0.02406764 0.03372755],"['2021-10-22T14:00:00.000000000' '2021-10-22T15:00:00.000000000'
 '2021-10-22T16:00:00.000000000' ... '2021-12-31T11:00:00.000000000'
 '2021-12-31T12:00:00.000000000' '2021-12-31T13:00:00.000000000']"
DTLA,3007,80-20,BASELINE_LGBM,0.5144060776593616,0.2917246117757321,79.04599659284497,[0. 0. 0. ... 0. 1. 1.],[0.77491541 0.36581512 0.14282001 ... 0.25781567 0.17517703 0.25201569],"['2021-10-22T14:00:00.000000000' '2021-10-22T15:00:00.000000000'
 '2021-10-22T16:00:00.000000000' ... '2021-12-31T11:00:00.000000000'
 '2021-12-31T12:00:00.000000000' '2021-12-31T13:00:00.000000000']"
DTLA,3007,80-20,BASELINE_CATBOOST,0.5251213681995126,0.3124069302103427,79.38671209540034,[0. 0. 0. ... 0. 1. 1.],[0.71760464 0.48420026 0.17220384 ... 0.14000613 0.13146061 0.2868778 ],"['2021-10-22T14:00:00.000000000' '2021-10-22T15:00:00.000000000'
 '2021-10-22T16:00:00.000000000' ... '2021-12-31T11:00:00.000000000'
 '2021-12-31T12:00:00.000000000' '2021-12-31T13:00:00.000000000']"
DTLA,3007,80-20,BASELINE_ET,0.545229870061183,0.30113554338022785,77.05848949460534,[0. 0. 0. ... 0. 1. 1.],[0.7   0.75  0.04  ... 0.27  0.115 0.43 ],"['2021-10-22T14:00:00.000000000' '2021-10-22T15:00:00.000000000'
 '2021-10-22T16:00:00.000000000' ... '2021-12-31T11:00:00.000000000'
 '2021-12-31T12:00:00.000000000' '2021-12-31T13:00:00.000000000']"
DTLA,3007,80-20,ZIR_1,0.7070635030889849,0.29687677455990913,79.50028392958546,[0. 0. 0. ... 0. 1. 1.],[2. 0. 2. ... 0. 1. 0.],"['2021-10-22T14:00:00.000000000' '2021-10-22T15:00:00.000000000'
 '2021-10-22T16:00:00.000000000' ... '2021-12-31T11:00:00.000000000'
 '2021-12-31T12:00:00.000000000' '2021-12-31T13:00:00.000000000']"
DTLA,3007,80-20,ZIR_1.2,0.4742069502722854,0.16695059625212946,85.91709256104487,[0. 0. 0. ... 0. 1. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T14:00:00.000000000' '2021-10-22T15:00:00.000000000'
 '2021-10-22T16:00:00.000000000' ... '2021-12-31T11:00:00.000000000'
 '2021-12-31T12:00:00.000000000' '2021-12-31T13:00:00.000000000']"
DTLA,3007,80-20,ZIR_2,0.5899699523750587,0.22097526546019036,83.8160136286201,[0. 0. 0. ... 0. 1. 1.],[0.         1.64933333 0.         ... 0.         0.         0.        ],"['2021-10-22T14:00:00.000000000' '2021-10-22T15:00:00.000000000'
 '2021-10-22T16:00:00.000000000' ... '2021-12-31T11:00:00.000000000'
 '2021-12-31T12:00:00.000000000' '2021-12-31T13:00:00.000000000']"
DTLA,3007,80-20,ZIR_3,0.610770918251157,0.22562275222411507,83.8160136286201,[0. 0. 0. ... 0. 1. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T14:00:00.000000000' '2021-10-22T15:00:00.000000000'
 '2021-10-22T16:00:00.000000000' ... '2021-12-31T11:00:00.000000000'
 '2021-12-31T12:00:00.000000000' '2021-12-31T13:00:00.000000000']"
DTLA,3007,80-20,ZIR_4,0.48012895136845996,0.170973111767567,85.91709256104487,[0. 0. 0. ... 0. 1. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T14:00:00.000000000' '2021-10-22T15:00:00.000000000'
 '2021-10-22T16:00:00.000000000' ... '2021-12-31T11:00:00.000000000'
 '2021-12-31T12:00:00.000000000' '2021-12-31T13:00:00.000000000']"
DTLA,3007,80-20,ZIR_5_XGB,0.5886620760944201,0.22051205352786452,83.98637137989779,[0. 0. 0. ... 0. 1. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T14:00:00.000000000' '2021-10-22T15:00:00.000000000'
 '2021-10-22T16:00:00.000000000' ... '2021-12-31T11:00:00.000000000'
 '2021-12-31T12:00:00.000000000' '2021-12-31T13:00:00.000000000']"
DTLA,3007,80-20,ZIR_6_LGBM,0.5875249672852921,0.21496297798971525,84.55423055082339,[0. 0. 0. ... 0. 1. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T14:00:00.000000000' '2021-10-22T15:00:00.000000000'
 '2021-10-22T16:00:00.000000000' ... '2021-12-31T11:00:00.000000000'
 '2021-12-31T12:00:00.000000000' '2021-12-31T13:00:00.000000000']"
DTLA,3007,80-20,ZIR_7_CATBOOST,0.5681108740942007,0.2016614928589391,85.122089721749,[0. 0. 0. ... 0. 1. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T14:00:00.000000000' '2021-10-22T15:00:00.000000000'
 '2021-10-22T16:00:00.000000000' ... '2021-12-31T11:00:00.000000000'
 '2021-12-31T12:00:00.000000000' '2021-12-31T13:00:00.000000000']"
DTLA,3008,80-20,BASELINE_DT,0.7052510395188872,0.2947766678585996,78.64406779661017,[0. 0. 0. ... 1. 1. 1.],[1.         0.         0.66666667 ... 1.         0.         0.        ],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T18:00:00.000000000'
 '2021-12-31T19:00:00.000000000' '2021-12-31T20:00:00.000000000']"
DTLA,3008,80-20,BASELINE_RF,0.4904359218993209,0.3033890909999486,78.24858757062147,[0. 0. 0. ... 1. 1. 1.],[0.899      0.45       0.63139683 ... 0.57250857 0.11       0.18      ],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T18:00:00.000000000'
 '2021-12-31T19:00:00.000000000' '2021-12-31T20:00:00.000000000']"
DTLA,3008,80-20,BASELINE_GB,0.41125806421636074,0.27875164209295933,87.68361581920904,[0. 0. 0. ... 1. 1. 1.],[0.38774287 0.35783154 0.41197988 ... 0.23927185 0.24909679 0.31273559],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T18:00:00.000000000'
 '2021-12-31T19:00:00.000000000' '2021-12-31T20:00:00.000000000']"
DTLA,3008,80-20,BASELINE_XGB,0.47415710174397663,0.3098320246603745,80.11299435028249,[0. 0. 0. ... 1. 1. 1.],"[ 0.40871835  0.4615911   0.36634734 ...  0.49071947 -0.03620809
  0.24436525]","['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T18:00:00.000000000'
 '2021-12-31T19:00:00.000000000' '2021-12-31T20:00:00.000000000']"
DTLA,3008,80-20,BASELINE_LGBM,0.43734037105588375,0.2810398911513036,82.54237288135593,[0. 0. 0. ... 1. 1. 1.],"[ 0.40709712  0.48107075  0.50787552 ...  0.16652764 -0.09528057
  0.42337268]","['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T18:00:00.000000000'
 '2021-12-31T19:00:00.000000000' '2021-12-31T20:00:00.000000000']"
DTLA,3008,80-20,BASELINE_CATBOOST,0.43723567948249986,0.29892306925889506,82.7683615819209,[0. 0. 0. ... 1. 1. 1.],[0.42513806 0.54794852 0.41989338 ... 0.12974528 0.09584486 0.27520655],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T18:00:00.000000000'
 '2021-12-31T19:00:00.000000000' '2021-12-31T20:00:00.000000000']"
DTLA,3008,80-20,BASELINE_ET,0.5329070512786217,0.29572182077570347,77.96610169491525,[0. 0. 0. ... 1. 1. 1.],[1.         0.47       0.66666667 ... 0.5        0.12       0.05      ],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T18:00:00.000000000'
 '2021-12-31T19:00:00.000000000' '2021-12-31T20:00:00.000000000']"
DTLA,3008,80-20,ZIR_1,0.7059572977274824,0.2711864406779661,81.52542372881356,[0. 0. 0. ... 1. 1. 1.],[0. 2. 0. ... 1. 0. 0.],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T18:00:00.000000000'
 '2021-12-31T19:00:00.000000000' '2021-12-31T20:00:00.000000000']"
DTLA,3008,80-20,ZIR_1.2,0.41984662251907895,0.12768361581920903,89.20903954802259,[0. 0. 0. ... 1. 1. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T18:00:00.000000000'
 '2021-12-31T19:00:00.000000000' '2021-12-31T20:00:00.000000000']"
DTLA,3008,80-20,ZIR_2,0.4731438911552752,0.156708425692324,87.68361581920904,[0. 0. 0. ... 1. 1. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T18:00:00.000000000'
 '2021-12-31T19:00:00.000000000' '2021-12-31T20:00:00.000000000']"
DTLA,3008,80-20,ZIR_3,0.5577910070384396,0.17590922787193974,86.7231638418079,[0. 0. 0. ... 1. 1. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T18:00:00.000000000'
 '2021-12-31T19:00:00.000000000' '2021-12-31T20:00:00.000000000']"
DTLA,3008,80-20,ZIR_4,0.42416612828763806,0.1298140733334053,89.15254237288136,[0. 0. 0. ... 1. 1. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T18:00:00.000000000'
 '2021-12-31T19:00:00.000000000' '2021-12-31T20:00:00.000000000']"
DTLA,3008,80-20,ZIR_5_XGB,0.4732270517424436,0.15739652423535364,87.34463276836159,[0. 0. 0. ... 1. 1. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T18:00:00.000000000'
 '2021-12-31T19:00:00.000000000' '2021-12-31T20:00:00.000000000']"
DTLA,3008,80-20,ZIR_6_LGBM,0.4373427602466962,0.13832857405953217,88.47457627118645,[0. 0. 0. ... 1. 1. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T18:00:00.000000000'
 '2021-12-31T19:00:00.000000000' '2021-12-31T20:00:00.000000000']"
DTLA,3008,80-20,ZIR_7_CATBOOST,0.422128764974048,0.12872553597670539,89.15254237288136,[0. 0. 0. ... 1. 1. 1.],[0. 0. 0. ... 0. 0. 0.],"['2021-10-22T12:00:00.000000000' '2021-10-22T13:00:00.000000000'
 '2021-10-22T14:00:00.000000000' ... '2021-12-31T18:00:00.000000000'
 '2021-12-31T19:00:00.000000000' '2021-12-31T20:00:00.000000000']"
DTLA,3010,80-20,BASELINE_DT,0.37669923050045345,0.10547135799767249,93.159977388355,[0. 0. 0. ... 0. 0. 1.],[2.         2.         0.         ... 0.         0.         0.19047619],"['2021-10-22T10:00:00.000000000' '2021-10-22T11:00:00.000000000'
 '2021-10-22T12:00:00.000000000' ... '2021-12-31T15:00:00.000000000'
 '2021-12-31T16:00:00.000000000' '2021-12-31T17:00:00.000000000']"
DTLA,3010,80-20,BASELINE_RF,0.27679422410624177,0.10183059747325152,94.17750141322782,[0. 0. 0. ... 0. 0. 1.],[1.32       1.46       0.09       ... 0.10038462 0.02       0.19877962],"['2021-10-22T10:00:00.000000000' '2021-10-22T11:00:00.000000000'
 '2021-10-22T12:00:00.000000000' ... '2021-12-31T15:00:00.000000000'
 '2021-12-31T16:00:00.000000000' '2021-12-31T17:00:00.000000000']"
DTLA,3010,80-20,BASELINE_GB,0.21068085871649447,0.08397795798368156,96.60825325042397,[0. 0. 0. ... 0. 0. 1.],[0.09528485 0.09528485 0.10497052 ... 0.05112187 0.03230679 0.04564963],"['2021-10-22T10:00:00.000000000' '2021-10-22T11:00:00.000000000'
 '2021-10-22T12:00:00.000000000' ... '2021-12-31T15:00:00.000000000'
 '2021-12-31T16:00:00.000000000' '2021-12-31T17:00:00.000000000']"
DTLA,3010,80-20,BASELINE_XGB,0.2822671127797813,0.11467571002429733,93.89485585076315,[0. 0. 0. ... 0. 0. 1.],"[ 1.0370315   1.1701497   0.09806106 ...  0.0317089  -0.00591081
  0.10176177]","['2021-10-22T10:00:00.000000000' '2021-10-22T11:00:00.000000000'
 '2021-10-22T12:00:00.000000000' ... '2021-12-31T15:00:00.000000000'
 '2021-12-31T16:00:00.000000000' '2021-12-31T17:00:00.000000000']"
